CONSÓRCIO/EMPRESA	SERVIÇO	LINHA	INTEGRAÇÃO	CIRCULARDENOMINAÇÃO		EXTENSÃO	TARIFA	PEDÁGIO	INTEGRAÇÃO	+ PEDÁGIO
UNILESTE	COMUM	075	201	-	Integração com LINHA 1 AZUL DO METRO-ARUJA (PARQUE RODRIGO BARRETO) - LINHA 1 AZUL DO METRO	50.033	6,40	-	2,12	8,52
UNILESTE	COMUM	075	202	-	Integração com LINHA 2 VERDE DO METRO-ARUJA (PARQUE RODRIGO BARRETO) - LINHA 2 VERDE DO ME	50.033	6,40	-	2,12	8,52
UNILESTE	COMUM	075	203	-	Integração com LINHA 3 VERMELHA DO METRO-ARUJA (PARQUE RODRIGO BARRETO) - LINHA 3 VERMELHA	50.033	6,40	-	2,12	8,52
UNILESTE	COMUM	075	204	-	Integração com LINHA 4 AMARELA DO METRO-ARUJA (PARQUE RODRIGO BARRETO) - LINHA 4 AMARELA D	50.033	6,40	-	2,12	8,52
UNILESTE	COMUM	075	205	-	Integração com LINHA 5 LILAS DO METRO-ARUJA (PARQUE RODRIGO BARRETO) - LINHA 5 LILAS DO METRO	50.033	6,40	-	2,12	8,52
UNILESTE	COMUM	075	207	-	Integração com LINHA 7 RUBI DA CPTM-ARUJA (PARQUE RODRIGO BARRETO) - LINHA 7 RUBI DA CPTM	50.033	6,40	-	2,12	8,52
UNILESTE	COMUM	075	208	-	Integração com LINHA 8 DIAMANTE DA CPTM-ARUJA (PARQUE RODRIGO BARRETO) - LINHA 8 DIAMANTE DA	50.033	6,40	-	2,12	8,52
UNILESTE	COMUM	075	209	-	Integração com LINHA 9 ESMERALDA DA CPTM-ARUJA (PARQUE RODRIGO BARRETO) - LINHA 9 ESMERALD	50.033	6,40	-	2,12	8,52
UNILESTE	COMUM	075	210	-	Integração com LINHA 10 TURQUESA DA CPTM-ARUJA (PARQUE RODRIGO BARRETO) - LINHA 1- TURQUES	50.033	6,40	-	2,12	8,52
UNILESTE	COMUM	075	211	-	Integração com LINHA 11 CORAL DA CPTM-ARUJA (PARQUE RODRIGO BARRETO) - LINHA 11 CORAL DA CP	50.033	6,40	-	2,12	8,52
UNILESTE	COMUM	075	212	-	Integração com LINHA 12 SAFIRA DA CPTM-ARUJA (PARQUE RODRIGO BARRETO) - LINHA 12 SAFIRA DA CP	50.033	6,40	-	2,12	8,52
UNILESTE	COMUM	075	215	-	Integração com LINHA 15 PRATA DO METRO-ARUJA (PARQUE RODRIGO BARRETO) - LINHA 15 PRATA DO M	50.033	6,40	-	2,12	8,52
UNILESTE	COMUM	075VP1	-	-	ARUJA (PARQUE RODRIGO BARRETO)- SAO PAULO (SAO MIGUEL PAULISTA) via ITAQUAQUECETUBA	28.210	4,25	-	-	4,25
UNILESTE	COMUM	075VP1	201	-	Integração com LINHA 1 AZUL DO METRO-ARUJA (PARQUE RODRIGO BARRETO) - LINHA 1 AZUL DO METRO	28.210	4,25	-	2,12	6,37
UNILESTE	COMUM	075VP1	202	-	Integração com LINHA 2 VERDE DO METRO-ARUJA (PARQUE RODRIGO BARRETO) - LINHA 2 VERDE DO ME	28.210	4,25	-	2,12	6,37
UNILESTE	COMUM	075VP1	203	-	Integração com LINHA 3 VERMELHA DO METRO-ARUJA (PARQUE RODRIGO BARRETO) - LINHA 3 VERMELHA	28.210	4,25	-	2,12	6,37
UNILESTE	COMUM	075VP1	204	-	Integração com LINHA 4 AMARELA DO METRO-ARUJA (PARQUE RODRIGO BARRETO) - LINHA 4 AMARELA D	28.210	4,25	-	2,12	6,37
UNILESTE	COMUM	075VP1	205	-	Integração com LINHA 5 LILAS DO METRO-ARUJA (PARQUE RODRIGO BARRETO) - LINHA 5 LILAS DO METRO	28.210	4,25	-	2,12	6,37
										
(*)A tarifa+pedágio:valor pago pelo usuário										
(1)O usuário c/ origem no Metrô ou SPTRANS, paga o complemento no Ônibus Interm.										
(2)Legenda p/ integ.tarifárias: 201 a 215: Trilhos; 300-399:Ônibus Interm.; 400-499:Ônibus Munic.; 500-699:Ônibus Cor. ABD										
										
										
										
										
										
RELATÓRIO TARIFÁRIO - RMSP										
										
Data da Vigência:	09.01.2016									
Data da Atualização:	14.03.2016									
			SEÇÃO/					PARCELA	PARCELA	TARIFA
CONSÓRCIO/EMPRESA	SERVIÇO	LINHA	INTEGRAÇÃO	CIRCULARDENOMINAÇÃO		EXTENSÃO	TARIFA	PEDÁGIO	INTEGRAÇÃO	+ PEDÁGIO
			-2						TRILHOS	+ TRILHOS
UNILESTE	COMUM	075VP1	207	-	Integração com LINHA 7 RUBI DA CPTM-ARUJA (PARQUE RODRIGO BARRETO) - LINHA 7 RUBI DA CPTM	28.210	4,25	-	2,12	6,37
UNILESTE	COMUM	075VP1	208	-	Integração com LINHA 8 DIAMANTE DA CPTM-ARUJA (PARQUE RODRIGO BARRETO) - LINHA 8 DIAMANTE DA	28.210	4,25	-	2,12	6,37
UNILESTE	COMUM	075VP1	209	-	Integração com LINHA 9 ESMERALDA DA CPTM-ARUJA (PARQUE RODRIGO BARRETO) - LINHA 9 ESMERALD	28.210	4,25	-	2,12	6,37
UNILESTE	COMUM	075VP1	210	-	Integração com LINHA 10 TURQUESA DA CPTM-ARUJA (PARQUE RODRIGO BARRETO) - LINHA 1- TURQUES	28.210	4,25	-	2,12	6,37
UNILESTE	COMUM	075VP1	211	-	Integração com LINHA 11 CORAL DA CPTM-ARUJA (PARQUE RODRIGO BARRETO) - LINHA 11 CORAL DA CP	28.210	4,25	-	2,12	6,37
UNILESTE	COMUM	075VP1	212	-	Integração com LINHA 12 SAFIRA DA CPTM-ARUJA (PARQUE RODRIGO BARRETO) - LINHA 12 SAFIRA DA CP	28.210	4,25	-	2,12	6,37
UNILESTE	COMUM	075VP1	215	-	Integração com LINHA 15 PRATA DO METRO-ARUJA (PARQUE RODRIGO BARRETO) - LINHA 15 PRATA DO M	28.210	4,25	-	2,12	6,37
UNILESTE	COMUM	076	-	-	POA (TERMINAL RODOVIARIO JARDIM SAO JOSE)- SAO PAULO (METRO BRAS)	47.667	5,00	-	-	5,00
UNILESTE	COMUM	076	01	-	POA (T. R. JARDIM SAO JOSE) - SAO PAULO (PENHA)	36.789	4,25	-	-	4,25
UNILESTE	COMUM	076	201	-	Integração com LINHA 1 AZUL DO METRO-POA (TERMINAL RODOVIARIO JARDIM SAO JOSE) - LINHA 1 AZUL	47.667	5,00	-	2,12	7,12
UNILESTE	COMUM	076	202	-	Integração com LINHA 2 VERDE DO METRO-POA (TERMINAL RODOVIARIO JARDIM SAO JOSE) - LINHA 2 VER	47.667	5,00	-	2,12	7,12
UNILESTE	COMUM	076	203	-	Integração com LINHA 3 VERMELHA DO METRO-POA (TERMINAL RODOVIARIO JARDIM SAO JOSE) - LINHA 3	47.667	5,00	-	2,12	7,12
UNILESTE	COMUM	076	204	-	Integração com LINHA 4 AMARELA DO METRO-POA (TERMINAL RODOVIARIO JARDIM SAO JOSE) - LINHA 4 A	47.667	5,00	-	2,12	7,12
UNILESTE	COMUM	076	205	-	Integração com LINHA 5 LILAS DO METRO-POA (TERMINAL RODOVIARIO JARDIM SAO JOSE) - LINHA 5 LILAS	47.667	5,00	-	2,12	7,12
UNILESTE	COMUM	076	207	-	Integração com LINHA 7 RUBI DA CPTM-POA (TERMINAL RODOVIARIO JARDIM SAO JOSE) - LINHA 7 RUBI DA	47.667	5,00	-	2,12	7,12
UNILESTE	COMUM	076	208	-	Integração com LINHA 8 DIAMANTE DA CPTM-POA (TERMINAL RODOVIARIO JARDIM SAO JOSE) - LINHA 8 DI	47.667	5,00	-	2,12	7,12
UNILESTE	COMUM	076	209	-	Integração com LINHA 9 ESMERALDA DA CPTM-POA (TERMINAL RODOVIARIO JARDIM SAO JOSE) - LINHA 9	47.667	5,00	-	2,12	7,12
UNILESTE	COMUM	076	210	-	Integração com LINHA 10 TURQUESA DA CPTM-POA (TERMINAL RODOVIARIO JARDIM SAO JOSE) - LINHA 1-	47.667	5,00	-	2,12	7,12
UNILESTE	COMUM	076	211	-	Integração com LINHA 11 CORAL DA CPTM-POA (TERMINAL RODOVIARIO JARDIM SAO JOSE) - LINHA 11 CO	47.667	5,00	-	2,12	7,12
UNILESTE	COMUM	076	212	-	Integração com LINHA 12 SAFIRA DA CPTM-POA (TERMINAL RODOVIARIO JARDIM SAO JOSE) - LINHA 12 SA	47.667	5,00	-	2,12	7,12
UNILESTE	COMUM	076	215	-	Integração com LINHA 15 PRATA DO METRO-POA (TERMINAL RODOVIARIO JARDIM SAO JOSE) - LINHA 15 P	47.667	5,00	-	2,12	7,12
UNILESTE	COMUM	088	-	-	POA (TERMINAL RODOVIARIO PEDRO FAVA - CIDADE KEMEL)- SAO PAULO (ITAIM PAULISTA) via FERRAZ D	20.883	4,25	-	-	4,25
UNILESTE	COMUM	088	201	-	Integração com LINHA 1 AZUL DO METRO-POA (TERMINAL RODOVIARIO PEDRO FAVA - CIDADE KEMEL) - LI	20.883	4,25	-	2,12	6,37
UNILESTE	COMUM	088	202	-	Integração com LINHA 2 VERDE DO METRO-POA (TERMINAL RODOVIARIO PEDRO FAVA - CIDADE KEMEL) -	20.883	4,25	-	2,12	6,37
UNILESTE	COMUM	088	203	-	Integração com LINHA 3 VERMELHA DO METRO-POA (TERMINAL RODOVIARIO PEDRO FAVA - CIDADE KEME	20.883	4,25	-	2,12	6,37
UNILESTE	COMUM	088	204	-	Integração com LINHA 4 AMARELA DO METRO-POA (TERMINAL RODOVIARIO PEDRO FAVA - CIDADE KEMEL	20.883	4,25	-	2,12	6,37
UNILESTE	COMUM	088	205	-	Integração com LINHA 5 LILAS DO METRO-POA (TERMINAL RODOVIARIO PEDRO FAVA - CIDADE KEMEL) - LI	20.883	4,25	-	2,12	6,37
UNILESTE	COMUM	088	207	-	Integração com LINHA 7 RUBI DA CPTM-POA (TERMINAL RODOVIARIO PEDRO FAVA - CIDADE KEMEL) - LINH	20.883	4,25	-	2,12	6,37
UNILESTE	COMUM	088	208	-	Integração com LINHA 8 DIAMANTE DA CPTM-POA (TERMINAL RODOVIARIO PEDRO FAVA - CIDADE KEMEL)	20.883	4,25	-	2,12	6,37
UNILESTE	COMUM	088	209	-	Integração com LINHA 9 ESMERALDA DA CPTM-POA (TERMINAL RODOVIARIO PEDRO FAVA - CIDADE KEME	20.883	4,25	-	2,12	6,37
UNILESTE	COMUM	088	210	-	Integração com LINHA 10 TURQUESA DA CPTM-POA (TERMINAL RODOVIARIO PEDRO FAVA - CIDADE KEME	20.883	4,25	-	2,12	6,37
UNILESTE	COMUM	088	211	-	Integração com LINHA 11 CORAL DA CPTM-POA (TERMINAL RODOVIARIO PEDRO FAVA - CIDADE KEMEL) - L	20.883	4,25	-	2,12	6,37
UNILESTE	COMUM	088	212	-	Integração com LINHA 12 SAFIRA DA CPTM-POA (TERMINAL RODOVIARIO PEDRO FAVA - CIDADE KEMEL) - L	20.883	4,25	-	2,12	6,37
UNILESTE	COMUM	088	215	-	Integração com LINHA 15 PRATA DO METRO-POA (TERMINAL RODOVIARIO PEDRO FAVA - CIDADE KEMEL) -	20.883	4,25	-	2,12	6,37
UNILESTE	COMUM	114	-	-	FERRAZ DE VASCONCELOS (PARQUE SAO FRANCISCO)- MOGI DAS CRUZES (ESTACAO CPTM ESTUDANT	27.137	5,20	-	-	5,20
UNILESTE	COMUM	114	01	-	FERRAZ DE VASCONCELOS (PARQUE SAO FRANCISCO) - MOGI DAS CRUZES (DIVISA SUZANO/MOGI DAS	15.439	3,95	-	-	3,95
UNILESTE	COMUM	114	02	-	SUZANO (JARDIM MONTE CRISTO - DIVISA SUZANO/POA) - MOGI DAS CRUZES (ESTACAO CPTM ESTUDAN	17.453	4,25	-	-	4,25
UNILESTE	COMUM	114	03	-	FERRAZ DE VASCONCELOS (PARQUE SAO FRANCISCO) - POA (DIVISA POA/SUZANO - ESTACAO CALMON	8.785	3,30	-	-	3,30
UNILESTE	COMUM	114	201	-	Integração com LINHA 1 AZUL DO METRO-FERRAZ DE VASCONCELOS (PARQUE SAO FRANCISCO) - LINHA	27.137	5,20	-	2,12	7,32
										
(*)A tarifa+pedágio:valor pago pelo usuário										
(1)O usuário c/ origem no Metrô ou SPTRANS, paga o complemento no Ônibus Interm.										
(2)Legenda p/ integ.tarifárias: 201 a 215: Trilhos; 300-399:Ônibus Interm.; 400-499:Ônibus Munic.; 500-699:Ônibus Cor. ABD										
										
										
										
										
										
RELATÓRIO TARIFÁRIO - RMSP										
										
Data da Vigência:	09.01.2016									
Data da Atualização:	14.03.2016									
			SEÇÃO/					PARCELA	PARCELA	TARIFA
CONSÓRCIO/EMPRESA	SERVIÇO	LINHA	INTEGRAÇÃO	CIRCULARDENOMINAÇÃO		EXTENSÃO	TARIFA	PEDÁGIO	INTEGRAÇÃO	+ PEDÁGIO
			-2						TRILHOS	+ TRILHOS
UNILESTE	COMUM	114	202	-	Integração com LINHA 2 VERDE DO METRO-FERRAZ DE VASCONCELOS (PARQUE SAO FRANCISCO) - LINHA	27.137	5,20	-	2,12	7,32
UNILESTE	COMUM	114	203	-	Integração com LINHA 3 VERMELHA DO METRO-FERRAZ DE VASCONCELOS (PARQUE SAO FRANCISCO) - L	27.137	5,20	-	2,12	7,32
UNILESTE	COMUM	114	204	-	Integração com LINHA 4 AMARELA DO METRO-FERRAZ DE VASCONCELOS (PARQUE SAO FRANCISCO) - LIN	27.137	5,20	-	2,12	7,32
UNILESTE	COMUM	114	205	-	Integração com LINHA 5 LILAS DO METRO-FERRAZ DE VASCONCELOS (PARQUE SAO FRANCISCO) - LINHA	27.137	5,20	-	2,12	7,32
UNILESTE	COMUM	114	207	-	Integração com LINHA 7 RUBI DA CPTM-FERRAZ DE VASCONCELOS (PARQUE SAO FRANCISCO) - LINHA 7 R	27.137	5,20	-	2,12	7,32
UNILESTE	COMUM	114	208	-	Integração com LINHA 8 DIAMANTE DA CPTM-FERRAZ DE VASCONCELOS (PARQUE SAO FRANCISCO) - LIN	27.137	5,20	-	2,12	7,32
UNILESTE	COMUM	114	209	-	Integração com LINHA 9 ESMERALDA DA CPTM-FERRAZ DE VASCONCELOS (PARQUE SAO FRANCISCO) - LI	27.137	5,20	-	2,12	7,32
UNILESTE	COMUM	114	210	-	Integração com LINHA 10 TURQUESA DA CPTM-FERRAZ DE VASCONCELOS (PARQUE SAO FRANCISCO) - LI	27.137	5,20	-	2,12	7,32
UNILESTE	COMUM	114	211	-	Integração com LINHA 11 CORAL DA CPTM-FERRAZ DE VASCONCELOS (PARQUE SAO FRANCISCO) - LINHA	27.137	5,20	-	2,12	7,32
UNILESTE	COMUM	114	212	-	Integração com LINHA 12 SAFIRA DA CPTM-FERRAZ DE VASCONCELOS (PARQUE SAO FRANCISCO) - LINHA	27.137	5,20	-	2,12	7,32
UNILESTE	COMUM	114	215	-	Integração com LINHA 15 PRATA DO METRO-FERRAZ DE VASCONCELOS (PARQUE SAO FRANCISCO) - LINH	27.137	5,20	-	2,12	7,32
UNILESTE	COMUM	141	-	-	SANTA ISABEL (MONTE SERRAT)- MOGI DAS CRUZES (ESTACAO CPTM ESTUDANTES) via SANTA ISABEL (	60.083	6,95	-	-	6,95
UNILESTE	COMUM	141	01	-	SANTA ISABEL (MONTE SERRAT) - ARUJA (TR.DUTRA/AV.EXPEDICIONARIOS)	19.946	4,25	-	-	4,25
UNILESTE	COMUM	141	02	-	SANTA ISABEL (MONTE SERRAT) - ITAQUAQUECETUBA (ESTACAO CPTM ITAQUAQUECETUBA)	31.453	5,70	-	-	5,70
UNILESTE	COMUM	141	03	-	ARUJA(PC.NARCISO J.LOPES/PC.EXPEDICIONARIOS) - POA(CENTRO)	21.831	4,25	-	-	4,25
UNILESTE	COMUM	141	04	-	ARUJA(PC.NARCISO J.LOPES/EXPEDICIONARIOS) - SUZANO (TEC.SUZUKI)	30.305	5,70	-	-	5,70
UNILESTE	COMUM	141	05	-	ARUJA(PC.NARCISO J.LOPES/AG.VOLKS) - MOGI (ESTACAO CPTM ESTUDANTES)	44.597	6,40	-	-	6,40
UNILESTE	COMUM	141	06	-	ITAQUAQUECETUBA (JD.ODETE) - SUZANO (TEC. SUZUKI)	18.226	4,25	-	-	4,25
UNILESTE	COMUM	141	07	-	ITAQUAQUECETUBA (JD.ODETE) - MOGI (ESTACAO CPTM ESTUDANTES)	32.640	5,70	-	-	5,70
UNILESTE	COMUM	141	08	-	POA(DIV.ITAQUA/POA) - MOGI (ESTACAO CPTM ESTUDANTES)	25.742	5,20	-	-	5,20
UNILESTE	COMUM	141	09	-	SUZANO (DIV.POA/SUZANO) - MOGI (ESTACAO CPTM ESTUDANTES)	17.970	4,25	-	-	4,25
UNILESTE	COMUM	141	10	-	SANTA ISABEL (MONTE SERRAT) - POA (CENTRO)	37.316	6,20	-	-	6,20
UNILESTE	COMUM	141	201	-	Integração com LINHA 1 AZUL DO METRO-SANTA ISABEL (MONTE SERRAT) - LINHA 1 AZUL DO METRO	60.083	6,95	-	2,12	9,07
UNILESTE	COMUM	141	202	-	Integração com LINHA 2 VERDE DO METRO-SANTA ISABEL (MONTE SERRAT) - LINHA 2 VERDE DO METRO	60.083	6,95	-	2,12	9,07
UNILESTE	COMUM	141	203	-	Integração com LINHA 3 VERMELHA DO METRO-SANTA ISABEL (MONTE SERRAT) - LINHA 3 VERMELHA DO	60.083	6,95	-	2,12	9,07
UNILESTE	COMUM	141	204	-	Integração com LINHA 4 AMARELA DO METRO-SANTA ISABEL (MONTE SERRAT) - LINHA 4 AMARELA DO MET	60.083	6,95	-	2,12	9,07
UNILESTE	COMUM	141	205	-	Integração com LINHA 5 LILAS DO METRO-SANTA ISABEL (MONTE SERRAT) - LINHA 5 LILAS DO METRO	60.083	6,95	-	2,12	9,07
UNILESTE	COMUM	141	207	-	Integração com LINHA 7 RUBI DA CPTM-SANTA ISABEL (MONTE SERRAT) - LINHA 7 RUBI DA CPTM	60.083	6,95	-	2,12	9,07
UNILESTE	COMUM	141	208	-	Integração com LINHA 8 DIAMANTE DA CPTM-SANTA ISABEL (MONTE SERRAT) - LINHA 8 DIAMANTE DA CPT	60.083	6,95	-	2,12	9,07
UNILESTE	COMUM	141	209	-	Integração com LINHA 9 ESMERALDA DA CPTM-SANTA ISABEL (MONTE SERRAT) - LINHA 9 ESMERALDA DA	60.083	6,95	-	2,12	9,07
UNILESTE	COMUM	141	210	-	Integração com LINHA 10 TURQUESA DA CPTM-SANTA ISABEL (MONTE SERRAT) - LINHA 1- TURQUESA DA C	60.083	6,95	-	2,12	9,07
UNILESTE	COMUM	141	211	-	Integração com LINHA 11 CORAL DA CPTMSANTA ISABEL (MONTE SERRAT) - LINHA 11 CORAL DA CPTM	60.083	6,95	-	2,12	9,07
UNILESTE	COMUM	141	212	-	Integração com LINHA 12 SAFIRA DA CPTM-SANTA ISABEL (MONTE SERRAT) - LINHA 12 SAFIRA DA CPTM	60.083	6,95	-	2,12	9,07
UNILESTE	COMUM	141	215	-	Integração com LINHA 15 PRATA DO METRO-SANTA ISABEL (MONTE SERRAT) - LINHA 15 PRATA DO METRO	60.083	6,95	-	2,12	9,07
UNILESTE	COMUM	141	301	-	Integração com Linha 115-SANTA ISABEL (MONTE SERRAT) - GUARULHOS (JD. SANTA MENA)	47.467	6,40	0,20	-	6,60
UNILESTE	COMUM	141	302	-	Integração com Linha 166-SANTA ISABEL (MONTE SERRAT) - SAO PAULO (METRO  ARMENIA)	58.576	6,95	0,20	-	7,15
UNILESTE	COMUM	141	303	-	Integração com Linha 529-SANTA ISABEL (MONTE SERRAT) - SAO PAULO (METRO ARMENIA)	58.573	6,95	0,20	-	7,15
UNILESTE	COMUM	141	304	-	Integração com Linha 530-SANTA ISABEL (MONTE SERRAT) - SAO PAULO (METRO ARMENIA)	58.573	6,95	0,20	-	7,15
UNILESTE	COMUM	141	305	-	Integração com Linha 537-SANTA ISABEL (MONTE SERRAT) - GUARULHOS (JARDIM SANTA MENA)	47.467	6,40	0,20	-	6,60
										
(*)A tarifa+pedágio:valor pago pelo usuário										
(1)O usuário c/ origem no Metrô ou SPTRANS, paga o complemento no Ônibus Interm.										
(2)Legenda p/ integ.tarifárias: 201 a 215: Trilhos; 300-399:Ônibus Interm.; 400-499:Ônibus Munic.; 500-699:Ônibus Cor. ABD										
										
										
										
										
										
RELATÓRIO TARIFÁRIO - RMSP										
										
Data da Vigência:	09.01.2016									
Data da Atualização:	14.03.2016									
			SEÇÃO/					PARCELA	PARCELA	TARIFA
CONSÓRCIO/EMPRESA	SERVIÇO	LINHA	INTEGRAÇÃO	CIRCULARDENOMINAÇÃO		EXTENSÃO	TARIFA	PEDÁGIO	INTEGRAÇÃO	+ PEDÁGIO
			-2						TRILHOS	+ TRILHOS
UNILESTE	COMUM	141	306	-	Integração com Linha 538-SANTA ISABEL (MONTE SERRAT) - GUARULHOS (TERMINAL DE PASSAGEIROS DO	47.873	6,40	0,20	-	6,60
UNILESTE	COMUM	141	307	-	Integração com Linha 598-SANTA ISABEL (MONTE SERRAT) - GUARULHOS (JARDIM SANTA MENA)	47.467	6,40	0,20	-	6,60
UNILESTE	COMUM	141	308	-	Integração com Linha 816-SANTA ISABEL (MONTE SERRAT) - SÃO PAULO (METRO ARMENIA)	58.576	6,95	0,20	-	7,15
UNILESTE	COMUM	144	-	-	MOGI DAS CRUZES (ESTACAO CPTM ESTUDANTES)- SAO PAULO (BRAS) via SAO PAULO (PENHA)	56.282	6,95	-	-	6,95
UNILESTE	COMUM	144	01	-	MOGI DAS CRUZES (ESTACAO CPTM ESTUDANTES) - SUZANO (DIV.SUZANO/POA)	18.954	4,25	-	-	4,25
UNILESTE	COMUM	144	02	-	MOGI DAS CRUZES (ESTACAO CPTM ESTUDANTES) - ITAQUAQUECETUBA (MONTE BELO DIV. ITAQUA/SP)	23.988	5,20	-	-	5,20
UNILESTE	COMUM	144	03	-	SUZANO (CENTRO) - SAO PAULO (BRAS)	40.721	6,20	-	-	6,20
UNILESTE	COMUM	144	04	-	ITAQUA (JD.MONTE BELO DIV. ITAQUA/SP) - SP (METRO BRAS)	32.279	5,65	-	-	5,65
UNILESTE	COMUM	144	201	-	Integração com LINHA 1 AZUL DO METRO-MOGI DAS CRUZES (ESTACAO CPTM ESTUDANTES) - LINHA 1 AZ	56.282	6,95	-	2,12	9,07
UNILESTE	COMUM	144	202	-	Integração com LINHA 2 VERDE DO METRO-MOGI DAS CRUZES (ESTACAO CPTM ESTUDANTES) - LINHA 2 V	56.282	6,95	-	2,12	9,07
UNILESTE	COMUM	144	203	-	Integração com LINHA 3 VERMELHA DO METRO-MOGI DAS CRUZES (ESTACAO CPTM ESTUDANTES) - LINHA	56.282	6,95	-	2,12	9,07
UNILESTE	COMUM	144	204	-	Integração com LINHA 4 AMARELA DO METRO-MOGI DAS CRUZES (ESTACAO CPTM ESTUDANTES) - LINHA	56.282	6,95	-	2,12	9,07
UNILESTE	COMUM	144	205	-	Integração com LINHA 5 LILAS DO METRO-MOGI DAS CRUZES (ESTACAO CPTM ESTUDANTES) - LINHA 5 LIL	56.282	6,95	-	2,12	9,07
UNILESTE	COMUM	144	207	-	Integração com LINHA 7 RUBI DA CPTM-MOGI DAS CRUZES (ESTACAO CPTM ESTUDANTES) - LINHA 7 RUBI	56.282	6,95	-	2,12	9,07
UNILESTE	COMUM	144	208	-	Integração com LINHA 8 DIAMANTE DA CPTM-MOGI DAS CRUZES (ESTACAO CPTM ESTUDANTES) - LINHA 8	56.282	6,95	-	2,12	9,07
UNILESTE	COMUM	144	209	-	Integração com LINHA 9 ESMERALDA DA CPTM-MOGI DAS CRUZES (ESTACAO CPTM ESTUDANTES) - LINHA	56.282	6,95	-	2,12	9,07
UNILESTE	COMUM	144	210	-	Integração com LINHA 10 TURQUESA DA CPTM-MOGI DAS CRUZES (ESTACAO CPTM ESTUDANTES) - LINHA	56.282	6,95	-	2,12	9,07
UNILESTE	COMUM	144	211	-	Integração com LINHA 11 CORAL DA CPTM-MOGI DAS CRUZES (ESTACAO CPTM ESTUDANTES) - LINHA 11 C	56.282	6,95	-	2,12	9,07
UNILESTE	COMUM	144	212	-	Integração com LINHA 12 SAFIRA DA CPTM-MOGI DAS CRUZES (ESTACAO CPTM ESTUDANTES) - LINHA 12 S	56.282	6,95	-	2,12	9,07
UNILESTE	COMUM	144	215	-	Integração com LINHA 15 PRATA DO METRO-MOGI DAS CRUZES (ESTACAO CPTM ESTUDANTES) - LINHA 15	56.282	6,95	-	2,12	9,07
UNILESTE	COMUM	145	-	-	SUZANO (CIDADE EDSON)- SAO PAULO (ITAIM PAULISTA)	22.873	4,25	-	-	4,25
UNILESTE	COMUM	145	201	-	Integração com LINHA 1 AZUL DO METRO-SUZANO (CIDADE EDSON) - LINHA 1 AZUL DO METRO	22.873	4,25	-	2,12	6,37
UNILESTE	COMUM	145	202	-	Integração com LINHA 2 VERDE DO METRO-SUZANO (CIDADE EDSON) - LINHA 2 VERDE DO METRO	22.873	4,25	-	2,12	6,37
UNILESTE	COMUM	145	203	-	Integração com LINHA 3 VERMELHA DO METRO-SUZANO (CIDADE EDSON) - LINHA 3 VERMELHA DO METRO	22.873	4,25	-	2,12	6,37
UNILESTE	COMUM	145	204	-	Integração com LINHA 4 AMARELA DO METRO-SUZANO (CIDADE EDSON) - LINHA 4 AMARELA DO METRO	22.873	4,25	-	2,12	6,37
UNILESTE	COMUM	145	205	-	Integração com LINHA 5 LILAS DO METRO-SUZANO (CIDADE EDSON) - LINHA 5 LILAS DO METRO	22.873	4,25	-	2,12	6,37
UNILESTE	COMUM	145	207	-	Integração com LINHA 7 RUBI DA CPTM-SUZANO (CIDADE EDSON) - LINHA 7 RUBI DA CPTM	22.873	4,25	-	2,12	6,37
UNILESTE	COMUM	145	208	-	Integração com LINHA 8 DIAMANTE DA CPTM-SUZANO (CIDADE EDSON) - LINHA 8 DIAMANTE DA CPTM	22.873	4,25	-	2,12	6,37
UNILESTE	COMUM	145	209	-	Integração com LINHA 9 ESMERALDA DA CPTM-SUZANO (CIDADE EDSON) - LINHA 9 ESMERALDA DA CPTM	22.873	4,25	-	2,12	6,37
UNILESTE	COMUM	145	210	-	Integração com LINHA 10 TURQUESA DA CPTM-SUZANO (CIDADE EDSON) - LINHA 1- TURQUESA DA CPTM	22.873	4,25	-	2,12	6,37
UNILESTE	COMUM	145	211	-	Integração com LINHA 11 CORAL DA CPTM-SUZANO (CIDADE EDSON) - LINHA 11 CORAL DA CPTM	22.873	4,25	-	2,12	6,37
UNILESTE	COMUM	145	212	-	Integração com LINHA 12 SAFIRA DA CPTM-SUZANO (CIDADE EDSON) - LINHA 12 SAFIRA DA CPTM	22.873	4,25	-	2,12	6,37
UNILESTE	COMUM	145	215	-	Integração com LINHA 15 PRATA DO METRO-SUZANO (CIDADE EDSON) - LINHA 15 PRATA DO METRO	22.873	4,25	-	2,12	6,37
UNILESTE	SELETIVO	200	-	-	MOGI DAS CRUZES (TERMINAL RODOVIARIO GERALDO SCAVONE)- SAO PAULO (TERMINAL RODOVIARIO	63.982	16,15	0,75	-	16,90
UNILESTE	SELETIVO	200	01	-	MOGI DAS CRUZES (TERM. ROD. GERALDO SCAVONE) - ARUJA (CENTRO)	24.595	7,05	-	-	7,05
UNILESTE	SELETIVO	200	02	-	ARUJA (CENTRO) - SAO PAULO (T. R. TIETE)	39.387	10,50	0,75	-	11,25
UNILESTE	SELETIVO	200	201	-	Integração com LINHA 1 AZUL DO METRO-MOGI DAS CRUZES (TERMINAL RODOVIARIO GERALDO SCAVON	63.982	16,15	0,75	2,12	19,02
UNILESTE	SELETIVO	200	202	-	Integração com LINHA 2 VERDE DO METRO-MOGI DAS CRUZES (TERMINAL RODOVIARIO GERALDO SCAVO	63.982	16,15	0,75	2,12	19,02
